,id,url,author,title,content,board,date
1238,1305944,https://www.ptt.cc/bbs/creditcard/M.1463318232.A.EE8.html,designguy,[問題] 國泰卡刷六萬還可有什麼優惠,"請問最近刷分期。一張燦坤的 商品
除了國泰可以抵扣九百。簽帳單看國賓優惠
還可以換抵。什麼購物的優惠呢？

國賓買一送一的優惠也沒有了XD


--",creditcard,2016-05-15 21:17:09+00
1239,1303561,https://www.ptt.cc/bbs/creditcard/M.1463293136.A.585.html,junstygle2,Re: [情報] @gogo的數位通路2.5似乎有限定,"回報一下自己肉身測試的結果

以下都是數位通路

ｕｄｎ買東西 － 有數位加碼  ps但好像目前官網又撤下 = =
屈臣氏官網電子商店 －有數位加碼
歐付寶(刷wifi押金) －有數位加碼

廉價航空－SCOOT酷航 －沒有數位加碼(but居然沒收1.5%手續費耶，記得之前其他銀行有)
HITO本舖官網 －沒有數位加碼
寬宏售票系統 －沒有數位加碼

以上
大家可以自己衡量一下 參考看看 尤其是UDN = =
屈臣氏有還滿驚喜 因為不是在YAHOO商城是在官網買的
不知道甚麼時候售票系統(拓元.宏碁.寬宏.年代.KKTIX)
才會納入數位，最近演唱會票刷很兇阿！澳盛5%華南2.5%一下就刷完了
--",creditcard,2016-05-15 14:18:54+00
1240,1234736,https://www.ptt.cc/bbs/creditcard/M.1462277609.A.0DD.html,rbitmbasitw,Re: [問題] 台新@GOGO卡繳保費,"更新一下資訊

用@GOGO綁定Richart帳戶
「月繳、季繳、年繳」保費
視為一般消費，享1.5%現金回饋

另可搭配台新繳保費十二期零利率活動
千元以上就可申請分期，可分3、6、12期都零利率
要先填一張表單回傳給台新表示願意辦理分期
之後再進線客服告知哪個要辦理分期就好了

現金回饋是以當期出帳的金額下去算

要注意的是，Richart帳戶的現金回饋上限為500
數位通路跟綁定Richart帳戶兩者合計回饋上限也是500（數位通路2%優先回饋）
要記得算好，不然就只剩0.5%了

分享給大家
04
--
",creditcard,2016-05-03 20:13:26+00
1241,1301301,https://www.ptt.cc/bbs/creditcard/M.1463247220.A.2D5.html,lintzu83,[問題] 刷得多但名目薪資不高有機會核高等卡嗎,"因為工作關係 常常需要幫人代訂機票與飯店
半年累積下來也近二三十萬 而且之後應該陸續也會處理這樣擔子
但因為我的工作性質是領現與額外的小費 佣金
加上也沒有加入旅行社運作 有些銀行讓我用觀光業申請 有些是用自由業
目前卡片都有核下來 但大概是8~10萬 （隨著存摺數字慢慢增加 最近一張是核十萬）
但有些只有高等卡的好處卻是看得到吃不到 想想刷這些數字還蠻可惜的
偶爾逛逛銀行網頁 會有「年收入XX萬 或 去年累積消費XX萬」等等的字眼
由於我的大額消費都分散在各張網購卡（2% 3.5% 等等回饋加減拿）
想說如果想申請高等卡 請問板上強大的板友或從業
銀行會接受低額度但刷得多的人申請高等卡嗎？
如果有人有成功過的話 以後就全部集中一家刷
（因為好不容易CD完畢 如果成功率不高 不想要被拉聯徵）


PS 今天看帳單才知道gogo卡的回饋是看「入帳起息日」
我的結帳日跟入帳起息日因為差一天的關係
帳單上有結帳到該筆消費 但回饋金額被算到下個月
所以上月半毛錢都沒有回饋到O_O
但我這個月又要刷好幾萬啊......現虧五百XD
不知道華南網購卡 會願不願意接受已經3次還在CD的人XDDDD

--",creditcard,2016-05-15 01:33:37+00
1242,1296629,https://www.ptt.cc/bbs/creditcard/M.1463198134.A.E6A.html,jerry11006,[問題] 玉山世界卡制度改變了？,"爬了版上很多文，昨天終於鼓起勇氣寫信給玉山客服說要辦世界卡。


剛剛接到客服來電，表示世界卡屬於邀請制。


會幫我轉達距離我家最近的分行與我接洽，


但版上前輩們的心得好像都是世界卡客服直接聯絡？


是我哪個環節搞錯了嗎~~~??

--",creditcard,2016-05-14 11:55:30+00
1243,1310788,https://www.ptt.cc/bbs/creditcard/M.1463401201.A.4FC.html,lanw,[建議] 辦卡詢問,"[職業類別] :業助

[目前工作年資] :2.5年

[年齡] :25

[年收入] :350k

[可提供之財力證明] :
影印的薪資袋(公司領現)
郵局活存

[已持有的卡片與額度] :郵局金融visa卡

[是否有無貸款] : 無

[最近3個月內有無申辦] :
元大愛金 婉拒

[希望有的功能] :網購/i cash

[第一想申請的卡片] : 富邦數位生活卡

[第二想申請的卡片] : icash聯名卡

[其它] :
5/1投了元大愛金，13號還看到更新日期，16號就顯示婉拒QQ
當初申辦只附了半年的薪資袋影本，郵局活存沒附，不知道是不是有影響？

原本打算申辦元大愛金+鑽金， 網購/i cash/出國/一卡通功能一次搞定，結果被婉拒，
只好全部重來。

想說先辦辦看富邦數位生活卡(網路消費)，卡只打算辦幾張(原本是預計2張)，也怕自己
亂掉。如果這樣先試試看，不知道是否可以，還是有其他建議？很怕又被婉拒了囧，謝謝
！

--
謝謝提醒，下次申請前會記得把活存也一併放入
因為領現，我是影印薪資袋(半年)，之後會再加上活存，扣繳憑單只有底薪，不打算附上
目前預計先辦玉山(考慮家樂福跟icash，覺得用不到2張)跟富邦看看，如果是辦這2家，
是不是不用等3個月，可以這個月就申請呢",creditcard,2016-05-16 20:19:58+00
1244,1300699,https://www.ptt.cc/bbs/creditcard/M.1463241223.A.244.html,diorh,Re: [情報] Amex Plat 100k public offer,"現在好像只剩賓士版，送75k，想問一下我的理解是否正確

我住在台灣，一年出國二到三次，一次歐美，一到二次亞州線。
不論其他優惠，單就75k，可以換台灣大阪來回機票五張（不知是Ana or jal)，還有pp卡
，長途飛行好用，只要usd 475, 我有ssn, 寄到朋友美國地址即可，而且100k 的機會可
遇不可求？
只是似乎是一年卡，75k 要先轉到航空公司，不然剪卡之後怎麼辦？再加以好市多不能刷
AE後，不知要如何達成3000的刷卡要求。
似乎沒有不申請的理由？

--
3個月3000不難，難的是沒地方刷，連高鐵都不能刷
首年75年費是何意？
四次來回日本也值啊
其實我有在比較citi prestige,只是amex對我似乎比較不複雜

--",creditcard,2016-05-14 23:53:41+00
1245,1297315,https://www.ptt.cc/bbs/creditcard/M.1463205863.A.327.html,mongi,[問題] 請問美國運通在汽車百貨收嗎,"因為版上針對AE資訊不多

店家不愛收。在原廠汽車保養廠確定可用AE

不過想去一般汽車百貨不知道會不會收

我在高雄 我只知道真便宜汽車百貨會收


其他就不清楚。大家知道嗎


還是就一家家打去問呢？

感謝

--",creditcard,2016-05-14 14:04:21+00
1246,1301899,https://www.ptt.cc/bbs/creditcard/M.1463272513.A.8F2.html,sapphir,"Re: [情報] 澳盛信用卡綁定交易, 刷卡金輕鬆賺","剛剛我登入ANZ的官網，
想說查一下近期的帳款，
沒想到有一筆300元的刷卡回饋金已入帳了！

想一想應該是二月份的這個活動。

有圖如下：
https://goo.gl/RMnemG
如果二月、三月有參加活動，刷好刷滿的朋友，
可以確認一下刷卡金是否入帳囉。

每一個月可以拿到最高50+100 =150 ，連續兩個月，可以拿到最多300元。

ps. 我是5/4就入帳了。




---

--
我的省錢紀事本
http://goo.gl/V3KlGl
--",creditcard,2016-05-15 08:35:07+00
1247,1302716,https://www.ptt.cc/bbs/creditcard/M.1463283926.A.CD4.html,killer2k,[心得] 華南調額/旅鑽無限核卡,"[職業]:外商軟體公司技術業務

[工作年資]:八年

[年齡]:31

[年收入]: 填 1.6M

[可提供之財力證明]:扣繳憑單（電子檔影印）

[是否有貸款]:有

[近三個月是否有辦卡/調額]:無

[核卡額度]:260K -> 300K

[申辦過程]:
為了玩華南哩程所以從去年積極開始把華南卡拿出來用。
卡板也惠我良多，持卡數從2014只有兩張，到現在十幾張XD

這次為了去歐洲旅遊，一看手上全都是JCB，發現好像不行只好多請幾張VISA/Master
也因為申請旅鑽無限卡想說再來調額看看，沒想到華南調額真的是不動就是不動。
2010年紅卡核卡 60K，去年調整成200K，六個月後再調一次 260K。
這次再拿扣繳憑單申請，很快的兩天就核卡，但只額外調 40K .....我.....這.....(嘆



目前華南卡能夠榨出紅利的卡幾乎都辦下來了，剩下TheOne 這種高檔貨還是不要搞好了XD



[目前卡片]:
中信    ANA聯名卡 JCB           額度            500K
華南    紅卡      JCB           共用額度        300K
        美饌紅利  VISA/Master
        iCash聯名 VISA
        YOHO      JCB
        櫃買      Master
        旅鑽無限卡VISA
        媽祖卡    JCB/Master

花旗    響樂      VISA          額度             50K
        現金回饋  VISA          額度            300K


--",creditcard,2016-05-15 11:45:24+00
1248,1300828,https://www.ptt.cc/bbs/creditcard/M.1463242116.A.6BF.html,tonyclick,Re: [問題] 中信ANA晶緻卡年費,"前天也一樣遇到這件事

帳單來我一看到年費帳單後，立刻打去停卡
停卡後，原本客服已經說年費不用繳
過一天後客服又打來說要我按比例付年費

雖然金額不高才兩三百元
但是那種感覺很差
真的覺得有被銀行強迫付費的感覺


如果我去申訴，會很不合理嗎...？
目前是還沒行動

如果版上的各位遇到這樣的問題
會怎麼處理呢？

--",creditcard,2016-05-15 00:08:33+00
1249,1305859,https://www.ptt.cc/bbs/creditcard/M.1463317518.A.A20.html,stacy611026,[問題] 澳盛新戶禮的門檻,"之前去郵局寄東西時 被澳盛的駐點人員拜託能不能幫她辦張卡
想說剛好沒澳盛的卡 來賺個新戶禮

最近卡片核發下來了 她幫我辦的是樂活白金卡
上澳盛官網
https://anz.tw/zh/online-event/MGM/page2.html
看新戶禮是30天內刷3筆888送7-11 500元禮券

為了保險起見 撥了通客服 詢問了首刷禮的活動
第1通的客服是說 30天內刷3筆888或2筆共1500以上 有7-11 500元禮券
需要上他們的動感活力網選擇贈品
並且順便告知核卡日為5/6
於是上了該網
https://www.gopower.tw/fp_box_list.php?blk=Z101&box=Z10110&zone_id=Z1
發現
自己符合的活動是7-11 800元禮券
所以又打了第2通客服詢問
該位客服表示 是要2筆3000以上 贈送7-11 800元禮券
非3筆888或2筆1500 小弟也有再三跟他確認 他也表示是2筆3000以上沒錯

為了保險起見 怕遇到兩光客服
所以隔一天又打了第3通電話
該位客服回答跟第2位客服一樣
但他說得比較詳細 是說2筆(含)以上3000(含)以上就能符合資格
小弟也有跟他確認 所以不是一定要只能2筆共3000以上才能嗎
他回答不用 只要2筆(含)以上就可以

後來又問了他 那有他們的活動網頁可以參考嗎
因為我在網路上只找到第一個網址的那個新戶禮網頁
客服表示因為我的通路是屬於團體?!通路 所以活動辦法不一樣 也沒網頁
於是就結束電話了

但因為3個客服所回答的都不盡相同
想問問看有沒有類似情況的板友有經驗能分享一下 該活動辦法是否如第3位客服所說
為了同件事情實在是不想打第4通去造成客服話量的增加
而且電話中也有與對方再三確認 日後有問題請他們調錄音 爭取個案回饋應該也是
合理的吧

謝謝

--",creditcard,2016-05-15 21:05:14+00
1250,1290071,https://www.ptt.cc/bbs/creditcard/M.1463113887.A.90D.html,mygigifox,Re: [情報] 台新分享日 請你喝飲料 揪好友一起Pi,"有在內湖上班
有要台新LOUISA COFFEE路易莎咖啡買一杯送一杯的
可以先緩一緩 程式付款還是有問題

我剛好在附近吃飯 所以使用Pi外帶 都已經點完飲料設定後
進去付款畫面 輸入付款密碼後  畫面出現錯誤  無法完成交易
已經告知路上的行銷人員  請他們處理了!


--",creditcard,2016-05-13 12:31:23+00
1251,1303856,https://www.ptt.cc/bbs/creditcard/M.1463296880.A.C8A.html,ThreeComma,Re: [問題] 聯邦法拉利無限卡,"根據我這專業卡片回饋操作者經驗分享

先衝微風無限卡 (跟法拉利一樣都很好過)

然後賺刷卡回饋金共600

接著衝滿額禮空氣清淨機 市價 1800~2200 之間

新戶總共可以賺進約 $2400~2800 (不包括2%回饋金跟紅利點數)

接著再一次性申辦法拉利無限卡跟聯邦白金卡~

然後根據需求~

如果不常在台北逛微風可以另外轉成聯邦無限卡 (每年只要刷30萬)
--",creditcard,2016-05-15 15:21:17+00
1252,1306511,https://www.ptt.cc/bbs/creditcard/M.1463322087.A.1A9.html,longleg,[問題] 要到日本、歐洲，辦什麼卡好呢?,"版友好，其實我對信用卡不是很清楚，

但一直都有聽說有些信用卡，在國外刷卡，

好像可以享有優惠之類的，

例如免手續費?或是現金回饋?或是還有什麼誘人的優惠嗎?

那版友覺得，

哪一張信用卡比較吸引你們呢?

因為我暑假要到日本、歐洲，

希望可以辦一張替我省些小錢的卡，謝謝囉~


--",creditcard,2016-05-15 22:21:25+00
1253,1304886,https://www.ptt.cc/bbs/creditcard/M.1463308099.A.F11.html,iueeng,[閒聊] 有趣的刷卡通知 花旗,"常看板上有人問刷卡通知    但事實上 信用卡用久了 反而不會在意這些有無通知

 例如簡訊通知或是 中信會先語音(加簡訊) 但通常我都直接秒接掛掉
   (簡訊除非有刷卡活動 會先留著 算金額  沒活動 都直接砍或是過兩三才讀)

 而沒有發簡訊 會發Email
 像是富邦 每一筆都會發Mail   有時候會覺得很煩

 或是中信 國泰 刷完隔日 會彙整 前日的各筆刷卡 發一封通知信
(通常每日彙整我只有覺得假日實用  上班日刷卡 其實隔兩天就入帳了 )
反正平常都會登網銀看一下 加上手記賬 所以許多通知信 也沒開就直接砍了


 不過花旗 通常幾乎不會發簡訊也不會來電
 最近發現一個現象(其實也差不多有半年了)

 花旗只要隔一兩天沒刷 刷卡當下 會發一封刷卡廣告信(例如天天花旗日活動)

 天天刷好像不會發  但是 隔幾天 才拿出來刷一下 ""天天花旗日""通知就來

  好像 上一波 ""獨樂樂眾樂樂""廣告信也是如此

  不知其他花旗卡友有發現這現象嗎?



--",creditcard,2016-05-15 18:28:16+00
1254,1301864,https://www.ptt.cc/bbs/creditcard/M.1463271723.A.D23.html,WaterDragonI,Re: [情報] @gogo的數位通路2.5似乎有限定,"挖哩列....  這列表真的是跟月亮一樣，初一十五不一樣...
   今天打算買UDN的玩意，所以上網先check一下狀況，結果發現UDN.com不見了...

   What the .......


★數位通路定義(網路購物、電視購物、綁定支付)★
@  網路購物:
國內: Yahoo、PChome、momo、樂天、PayEasy、17 Life、GOMAJI、博客來、Pinkoi、高
鐵/台鐵網路訂票、UNIQLO網路商店、ZARA網路商店、PAZZO、lativ、Lovfee、91APP X全
家館、ibon mart、蝦皮拍賣、街口…等
國外: 淘寶網、Amazon、eBay、Shopbop、ASOS…等
@ 電視購物: momo、森森、VIVA、東森
@ 綁定支付: iTunes、Google Wallet、LINE Pay、Pi 行動錢包、歐付寶行動支付、
PayPal、GOMAJI Pay、KKBOX
用這張卡還真刺激....  ( ￣ c￣)y▂ξ

--

   我是準備肉身試驗了，只是還是問一下，Udn.com有人試過嗎?

--",creditcard,2016-05-15 08:22:01+00
1255,1307897,https://www.ptt.cc/bbs/creditcard/M.1463335315.A.6FB.html,morning520,[問題] booking.com使用花旗訂房問題,"大家好
請問使用花旗信用卡訂房
1.
因為我沒有花旗 但同行朋友有 不過找飯店都是我負責
所以我用booking.com訂房時，雖然是我的名字的帳號在操作
但進入訂房畫面後，「住宿人」我都填朋友名字，
輸入信用卡也是用他的信用卡，有人有一樣情形，最後拿到回饋金的嗎？
（----->自問自答一下，後來發現booking設定可以更改姓名，
保險起見，我把姓名都先改成朋友姓名了）

2.爬文看到很多人說最後需要自己打電話才能拿到回饋金
看大部分人是說打給花旗就好
但最新一篇有提到花旗要當事人自己打給booking
請問最近各位的情形是如何？
此外，booking似乎沒有台灣國內的服務電話？
難道最後為了還要花錢自己特別打國際電話?

謝謝

--",creditcard,2016-05-16 02:01:53+00
1256,1303647,https://www.ptt.cc/bbs/creditcard/M.1463294015.A.AEA.html,cellho,[問題] 請教代繳水電瓦斯第四台電信的選擇,"向大家請教該使用那張卡

大多都是說 花旗的透明卡 (但已經不可申辦就不列入)

最後選出了三張卡

花旗現金回饋卡(白金)
花旗超級紅利回饋(白金)
富邦數位生活卡

先問個問題
數位生活 & LINE FRIENDS  是同一張卡嗎?  優惠都一樣 (卡長得不一樣而已)??

言歸正傳
1. 現金回饋卡(無限卡才有國內0.88%的現金回饋) 所以只辦白金就GG

2. 超級紅利回饋(戀家族)<不含電信費&好像也不含第四台>
公用事業費用每月約NT$2000元(3倍紅利)，可得到200點紅利
12點NT$1元，200點可換NT$16.66元，回饋比例約為0.833%
電信費(含第四台)約3000元(1倍紅利)，100點=8.3元
加在一起回饋變0.499%=0.5%

3. 數位生活卡
2%現金回饋(特定通路)，一般消費0.7%(限定一定要含一筆數位消費)
又說一般消費不含公用事業..

電信費(含第四台)約3000(2%)=60元 + 公用事業2000(0.7%)=14元
回饋1.48%  (不含公用事業的話 =1.2%)


看起來就代繳電信+公用事業而言
應該要辦數位生活卡吧，有被什麼文(數)字遊戲誤導嗎?

謝謝大家






--",creditcard,2016-05-15 14:33:33+00
1257,1307209,https://www.ptt.cc/bbs/creditcard/M.1463326637.A.56A.html,espressolife,[心得] 信用卡繳稅各家優惠比較表,"嗨 大家好～
又到了一年一度的進貢血汗錢的日子了
今年是我第一次報稅 （小資女摸摸口袋覺得心酸）
當然想精打細算～都要繳的錢要怎麼繳才能擁有生活小確幸

當然來卡版就是決定想用信用卡繳順便拿個小優惠ＸＤ
上網發現百家爭鳴 部落客整理的還是文字很多～“～
就花了點時間就製作了一張表格來顯示各家優惠
https://goo.gl/xa5mV9
製作完覺得很有成就感＞艸＜
想說先放上來給大家參考（有錯或想補充的也能直接線上編輯）
想說如果大家反應好
就想叫男朋友寫個小app 讓大家輸入手上有的銀行卡片直接交叉比對顯示
不用在頁面上大海撈針 找自己需要的銀行
但 不知道大家需不需要所以～先試試水溫ＸＤ


--",creditcard,2016-05-15 23:37:11+00
1258,1305095,https://www.ptt.cc/bbs/creditcard/M.1463310541.A.C94.html,q212146223jh,[問題] visa金融卡借家人使用,"如題

我是弟弟今年18歲

爸媽因為某些原因要離婚，我爸不讓我去見我媽（我自己也不太想見）

所以我辦不了卡（因為需雙方監護人同意）

而我哥他已經20歲了是完全能力人所以可以自己辦卡

因為我常常會搞網拍等等的，不用卡很不方便

我之前都是跟我哥借卡來用，只是用久了我們都覺得很麻煩

我用都要跟他說，而我用時都要一直打電話給他他也覺得很麻煩

所以想說乾脆辦一張卡給我用，畢竟我用那麼久也沒出什麼問題過

但是一直很好奇visa金融卡到底可不可以借給我使用

而且簽名是要簽我哥的名字嗎，還是他辦一張給我之後我只能上網刷嗎（不用簽名）

謝謝各位前輩們的解答


--",creditcard,2016-05-15 19:08:58+00
1259,1308712,https://www.ptt.cc/bbs/creditcard/M.1463364262.A.917.html,s06041024,[問題] 刷自己的學費會被發現學生身分嗎?,"大家好

搜尋了學生/學費/發現
都沒有相關討論
故在這裡問一下大家
想請問各位前輩

如果學費單上的姓名是自己的
會被發現學生身分嗎?
辦卡時確實不是學生
也辦下來幾張額度10萬以上的卡
但是今年九月開始會繼續念書
為了不要浪費每年可以刷六萬的學費單
想要自己刷自己的學費
不過由於上面姓名是自己的
所以擔心會被發現學生身分降低額度並且被提報
請問有相關經驗的版友
這樣會被發現嗎
還是項目中不會有本人姓名?
謝謝

--",creditcard,2016-05-16 10:04:20+00
1260,1335910,https://www.ptt.cc/bbs/creditcard/M.1463646972.A.EDC.html,jankowalski,[心得] 花旗永久信用額度提升,"[職業類別] : 醫療業
[年    齡] : 25
[年    資] : 1年
[年 收 入] : 1M
[財力證明] : 僅提供去年扣繳憑單(3月到職 約80萬)
[額度調整] : 262K→350K
[貸    款] : 信貸500K 還剩360K

[近三個月申辦]：國泰世華調額200K→360K
                中國信託調額410K→550K

[已持有卡片與額度]：
中信  550K
國泰  360K
華南  350K
花旗  350K
玉山  250K
永豐  150K
兆豐  120K
澳盛  110K

大學辦了花旗卡(額度175K)
用了一陣子後在網路點調額
結果調整了50%變成262K
最近想要把額度調升
如果有需要之後可以加辦PRESTIGE

5/16 凌晨傳真送件
5/19 下午於網銀查詢額度提升至350K

中間無照會

--",creditcard,2016-05-19 16:36:10+00
1261,1309180,https://www.ptt.cc/bbs/creditcard/M.1463389627.A.9D7.html,kahn0102,[心得] 元大 鑽金一卡通JCB(天燈),"[申請卡別] : 元大 鑽金一卡通JCB(天燈)

[職業類別] : 資訊業 ODM

[目前工作年資] : 12年

[年齡] : 3x

[年收入] : 加辦沒填

[提供之財力證明] : 加辦沒填

[已持有卡片額度]：

中信super life 90K
富邦數位卡 200K
合庫世界卡 200K
華南酷愛黑卡/超現/媽祖 200K
兆豐原子小金鋼 180K
聯邦 法拉利無限卡/微風晶緻卡 300K
玉山 世界卡/ICASH 300K
元大 樂遊卡/中華電信感恩卡  200K
花旗 透明卡 225K
國泰 Costco  御璽卡  250K
臺銀 鈦金卡 200K

[是否有無貸款] : 無

[核卡額度] : 200k

[最近3個月內有無申辦] : 無

[心得]：

2016/4/29  線上申請
2016/4/30  線上查詢：進件
2016/5/05  電話照會
2016/5/11  線上查詢：核卡
2016/5/16  收到簡訊/mail，下午拿到信用卡


近期考慮去日本，主要針對日韓 3% 活動和免費的Wi-Fi上網活動。辦卡速度和鄉民都差不多。

--",creditcard,2016-05-16 17:07:04+00
1262,1309311,https://www.ptt.cc/bbs/creditcard/M.1463391412.A.E94.html,borhuah,[心得] 台新信用卡牌照稅分期設定Bug,"105年4月以台新信用卡繳交使用牌照稅,並在網路上登錄分期活動.
今天收到電子帳單, 發現應繳金額內包含全額的使用牌照稅,
但帳單下方也列出了分期資訊.
打電話給客服人員, 對方查詢後表示是系統設定出錯,
正確的情況應在下個月才開始收第一期牌照稅帳款.
這期的金額請我自行扣除牌照稅再繳款,
以上經驗供大家參考 :)

--",creditcard,2016-05-16 17:36:49+00
1263,1310102,https://www.ptt.cc/bbs/creditcard/M.1463468886.A.121.html,iamwaitin,[心得] 台銀鈦金商務卡 核卡&辦卡之旅結束,"[職業類別]：公

[目前工作年資]：8年6月

[年齡]：31

[年收入]：1200k

[申請卡別]：網路申辦台銀鈦商卡

[提供財力證明]：104年扣繳憑單

[是否有無貸款]：無

[核卡額度]：核卡250k

[近三月調額&核卡]：

1、國泰世華combo卡 120k→250k
2、玉山國民旅遊卡 200k→300k
3、中國信託酷玩卡 350k
4、元大鑽金一卡通 200k

[心得]：

1、5月11日晚上網路申辦鈦商卡。

2、5月16日晚上郵件通知核卡，網銀顯示250k。

3、女友質疑為何最近申辦如此多張卡片，經誠實以對：「因為我把creditcard版加入我
的最愛啊！」該女表示我在放屁，懷疑小弟外有小三，為解金流燃眉之急，偷辦數張卡片
以便因應龐大開銷。

4、正所謂好男不跟女鬥，小弟忍痛放棄聯邦法拉利卡之慾望。

5、其實…我也不知道我辦這些卡是為了什麼XDD，感謝卡版賜我半年擁卡美夢。

--",creditcard,2016-05-17 15:08:03+00
1264,1310218,https://www.ptt.cc/bbs/creditcard/M.1463396949.A.06B.html,debby0627,[問題] 海外免手續費卡的選擇,"尋找海外免手續費

免年費門檻容易達到的卡

比較了置底文中有提到的幾張

發現

合庫 個人商旅卡

免年費的門檻是 6萬 或 6筆

相對來說比較容易達到

但版上好像沒什麼人推(只有一篇核卡文

請問有人當初考慮過這張卡

但最後還是選擇辦其他張的嗎?

想請教辦或不辦的原因

或推薦其他張海外免手續費的卡

謝謝

--",creditcard,2016-05-16 19:09:07+00
1265,1310834,https://www.ptt.cc/bbs/creditcard/M.1463401500.A.620.html,barery24,Re: [情報] iCash聯名卡搭台鐵 享點數3倍&5000點,"後來寫信去問些問題，答覆如下：

1. 乘坐兩次回饋5千點是每卡每月一次，如果openpoint帳號下有多張icash聯名卡，仍是
每卡各一次嗎

回覆: 該活動是每張聯名卡每卡每月僅贈乙次

2. 自動加值是低於5百就會加嗎?因為有看到網友說低於4百仍未加值，還有用到餘額為負
的

回覆: 進佔時卡片於額低於100元會啟動自動加值

3. 每日加值次數有上限嗎?今日乘坐有加一次，但之後刷都會出現""已達本日上限""之類的
訊息

回覆: 台鐵每日的自動加值次數只有一次，若當日之後仍有加值需求可至台鐵各站現金加
值

4. 需要自動加值時未出現提示訊息，且讀取時間偏久，這對於乘坐交通工具來講實在是
不甚便利，不知是否有改善空間?

回覆: 已記錄您的需求反應給相關單位知悉 ōy成您的不便，敬請見諒。


原來是低於一百才加@@
至於讀取速度，我想要多點人反應才會重視...吧

--",creditcard,2016-05-16 20:24:58+00
1266,1335505,https://www.ptt.cc/bbs/creditcard/M.1463644649.A.B79.html,lgagirm,[心得] 富邦鑽保卡 加辦核卡,"[職業類別]：補教業

[工作年資]：去年7月剛換公司

[年　　齡]：34歲

[年 收 入]：填500K

[申請卡別]：鑽保卡

[財力證明]：網路加辦未附

[提供證件]：無

[是否貸款]：學貸+信貸+卡費分期約80萬

[持有卡片]：中信  iplan            30K
            永豐  鈦豐卡           50K
                  全國go life
                  prestige
            新光  新光三越聯名卡   80K
            花旗  嚮樂卡          126K
                  超級紅利
            玉山  etag聯名卡       50K
                  統一時代聯名卡
                  (申請信貸為減開辦費加辦,未開卡)
                  中友百貨聯名卡
                  家樂福聯名卡
                  全國電子聯名卡
            富邦  數位生活         80K
                  廣三sogo聯名卡
                  鑽保卡

[心得]：因為揹了信貸後，一連向元大、華南、凱基辦卡都被打槍，就停了一陣子沒辦卡
        直到老婆跟我說，同一間銀行加辦幾張都會過，所以一連向玉山、花旗、富邦
        加辦了好幾卡，聯名卡主要都是為了停車優惠，永豐prestige是因為全國加油站
        聯名卡即將不能用，被通知換卡。
        這幾天無聊逛富邦的網站，發現鑽保卡刷保費可分12期0利率，而且又有首刷禮
        所以就加辦了。不過後來發現是新戶才有首刷禮，加辦的什麼都沒有。
        關於這點我一直很有疑問，加辦卡和新戶申辦，對銀行來說有什麼差別??
        不都算多一張卡的業績嗎?? 真是不平衡
        最近還想辦樂天的卡，雖然希望不大，不過還是衝看看。

--",creditcard,2016-05-19 15:57:26+00
1267,1331767,https://www.ptt.cc/bbs/creditcard/M.1463626331.A.31D.html,adslchick,[心得] 台灣樂天信用卡 核卡,"[申請卡別]:台灣樂天信用卡 JCB(晶緻卡)
[職業類別]:工程師
[工作年資]:1年8個月
[年齡]:27/男
[年收入]:填550K
[提供之財力證明]:近3個月薪資證明
[是否貸款]:無
[核卡額度]:160K

[目前持有卡片額度]:
富邦LINE數位生活卡100k
凱基KGI悠遊鈦金卡150k
ANZ澳盛現金回饋御璽卡110K
元大鑽金JCB一卡通聯名卡120K

[近三個月有無申請]:元大鑽金JCB一卡通聯名卡

[核卡過程]:
04/22(五)投郵桶，之後進入漫長等待~
05/04(三)收到MAIL通知已收件，繼續等待。
05/16(一)接到照會電話，詢問我出國日期是不是申請書所填的出國日期，
         然後說會幫我用急件處理。
05/17(二)收到MAIL核卡及發卡通知，將會於一星期左右寄達您所填寫之收件地址。
05/18(三)下午收到卡片。

[心得]:

因為要去日本，辦這張當元大的備用卡，還有為了免費的WIFI辦的。
樂天心臟好像比較大，一舉躍升為我最大額度的卡片了。

--",creditcard,2016-05-19 10:52:08+00
1268,1312302,https://www.ptt.cc/bbs/creditcard/M.1463410944.A.3FD.html,goro18,[問題] 元大鑽金,"趕在9月要去LA 最近要上國外網站買票訂房

朋友介紹知道這張好物 但有點疑問 想請教版上 鄉親
這是什麼意思  6月底前就沒有
?????

核卡速度 好像都要拖一個月?!

--
--",creditcard,2016-05-16 23:02:19+00
